Deals:,,,,,,,,,,,,
Open Time,Ticket,Type,Size,Item,Price,Order,Comment,,Entry,Commission,Swap,Profit
2025.09.03 12:44:07,17856995,sell,0.05,USDJPY,148.499,80138319,,,in,0,0,0
2025.09.03 15:58:22,17860962,sell,0.05,GBPUSD,1.3424,80142292,,,out,0,0,4.68
2025.09.03 16:34:27,17861461,buy,0.05,GBPUSD,1.34351,80142792,,,in,0,0,0
2025.09.03 16:42:15,17861594,sell,0.05,GBPUSD,1.34147,80142925,[sl 1.34147],,out,0,0,-8.76
2025.09.03 17:08:48,17862371,buy,0.05,GBPUSD,1.34352,80143718,,,in,0,0,0
2025.09.03 17:09:20,17862381,buy,0.05,USDJPY,148.271,80143728,,,out,0,0,6.59
2025.09.03 17:09:35,17862383,sell,0.05,GBPUSD,1.34353,80143730,,,out,0,0,0.04
2025.09.12 08:51:00,17969146,sell,0.05,USDJPY,147.35,80250816,,,in,0,0,0
2025.09.12 08:51:20,17969147,buy,0.05,EURUSD,1.17324,80250817,,,in,0,0,0
2025.09.12 11:15:28,17973845,buy,0.05,USDJPY,147.707,80255543,[sl 147.706],,out,0,0,-10.3
2025.09.12 15:28:30,17979797,sell,0.05,EURUSD,1.17105,80261493,[sl 1.17120],,out,0,0,-9.35
2025.09.15 13:33:49,17997202,buy,0.05,GBPUSD,1.36137,80278972,[sl 1.36135],,out,0,-0.7,-119.28
2025.09.16 20:33:47,18019191,buy,0.1,EURUSD,1.1873,80301046,,,in,0,0,0
2025.09.17 00:04:27,18024981,sell,0.1,USDJPY,146.411,80306847,,,in,0,0,0
2025.09.17 13:56:08,18040663,buy,0.1,USDJPY,146.293,80322599,,,out,0,0,6.82
2025.09.17 19:12:42,18065968,sell,0.1,EURUSD,1.18436,80347966,,,out,0,-0.87,-24.82
2025.09.17 21:00:03,18069807,buy,0.05,EURUSD,1.18759,80351804,,,in,0,0,0
2025.09.17 21:00:06,18069824,sell,0.05,USDJPY,145.98,80351821,,,in,0,0,0
2025.09.17 21:00:59,18070001,buy,0.05,USDJPY,145.901,80351996,,,out,0,0,2.28
2025.09.17 21:01:04,18070012,sell,0.05,EURUSD,1.18782,80352007,,,out,0,0,0.97
2025.09.17 21:02:08,18070420,buy,0.05,EURUSD,1.18859,80352414,,,in,0,0,0
2025.09.17 21:02:30,18070464,sell,0.05,USDJPY,145.765,80352459,,,in,0,0,0
2025.09.17 21:07:45,18071589,buy,0.05,EURUSD,1.19054,80353593,,,in,0,0,0
2025.09.17 21:07:59,18071663,sell,0.05,USDJPY,145.647,80353667,,,in,0,0,0
2025.09.17 21:36:44,18074701,buy,0.05,USDJPY,146.26,80356731,[sl 146.260],,out,0,0,-14.26
2025.09.17 21:37:12,18074724,buy,0.05,USDJPY,146.296,80356755,[sl 146.294],,out,0,0,-18.69
2025.09.17 21:38:42,18074795,sell,0.05,EURUSD,1.18647,80356827,,,out,0,0,-8.93
2025.09.17 21:38:45,18074796,sell,0.05,EURUSD,1.18643,80356829,,,out,0,0,-17.32
2025.09.18 17:04:50,18092292,buy,0.05,EURUSD,1.17733,80374696,,,in,0,0,0
2025.09.18 17:05:14,18092313,sell,0.05,USDJPY,147.967,80374717,,,in,0,0,0
2025.09.18 21:04:19,18098224,sell,0.05,EURUSD,1.17863,80380660,,,out,0,0,5.51
2025.09.18 21:04:28,18098225,buy,0.05,USDJPY,147.904,80380661,,,out,0,0,1.81
2025.09.19 15:04:09,18114170,sell,0.05,USDJPY,148.023,80396693,,,in,0,0,0
2025.09.19 15:48:34,18114995,buy,0.05,USDJPY,148.232,80397521,[sl 148.232],,out,0,0,-6.01
2025.09.22 16:20:38,18131223,sell,0.05,USDJPY,147.727,80413416,,,in,0,0,0
2025.09.22 17:36:59,18131816,buy,0.05,USDJPY,147.978,80414024,[sl 147.977],,out,0,0,-7.21
2025.09.25 16:39:06,18159432,sell,0.05,USDJPY,149.189,80441921,,,out,0,8.19,7.07
2025.09.25 16:53:37,18159814,buy,0.05,USDJPY,149.472,80442298,,,in,0,0,0
2025.09.25 16:58:26,18159881,sell,0.05,USDJPY,149.432,80442366,,,out,0,0,-1.15
2025.09.26 07:18:48,18164350,buy,0.05,EURUSD,1.16822,80447024,,,in,0,0,0
2025.09.26 07:21:53,18164365,sell,0.05,USDJPY,149.689,80447040,,,in,0,0,0
2025.09.26 18:56:41,18169680,buy,0.05,USDJPY,149.532,80452590,,,out,0,0,4.49
2025.09.26 18:57:05,18169683,sell,0.05,EURUSD,1.16887,80452593,,,out,0,0,2.78
,,,,,,,,,,0,7.8,-233.3
,,,,,,,,,,Closed P/L:,,-225.5
,,,,,,,,,,Deposit/Withdrawal:,,0
,,,,,,,,,,Credit Facility:,,0
,,,,,,,,,,Round Commission:,,0
,,,,,,,,,,Instant Commission:,,0
,,,,,,,,,,Additional Operations:,,0
,,,,,,,,,,Total:,,-225.5
,,,,,,,,,,,,
Positions:,,,,,,,,,,,,
Open Time,Ticket,Type,Size,Item,Price,S / L,T / P,Market Price,,Swap,Profit,
2025.08.05 13:26:05,79924049,sell,0.05,EURUSD,1.15366,1.22914,1.13033,1.1734,,8.88,-84.11,
,,,,,,,,,,8.88,,-84.11
,,,,,,,,,,Floating P/L:,,-75.23
Working Orders:,,,,,,,,,,,,
Open Time,Ticket,Type,Size,Item,Price,S / L,T / P,Market Price,,Comment,,
No transactions,,,,,,,,,,,,
,,,,,,,,,,,,
A/C Summary:,,,,,,,,,,,,
Closed Trade P/L:,,,-225.5,,,,Previous Ledger Balance:,,,741.05,,
Deposit/Withdrawal:,,,0,,,,Previous Equity:,,,627.85,,
Total Credit Facility:,,,0,,,,Balance:,,,515.55,,
Round Commission:,,,0,,,,Equity:,,,440.32,,
Instant Commission:,,,0,,,,Floating P/L:,,,-75.23,,
Additional Operations:,,,0,,,,Margin Requirements:,,,167,,
Total:,,,-225.5,,,,Available Margin:,,,273.32,,
